# Final piles of ballots, sorted by candidate.
# Created Wednesday, November 5, 2003 5:51 PM


# This file can be used for auditing, or for filling mid-term vacancies
# in Cambridge.  To fill a vacancy, edit the line below that says,
# "# CAMBRIDGE-VACANCY-RECOUNT candidate-code".  Remove the '#', so
# that ChoicePlusr will process the line, and replace "candidate-code"
# with the candidate code for whom the ballots are to be recounted.
# Be sure to rename the file when saving it!  E.g. to "<Your Election
# Title> Recount Input.txt".



# The following lines are the configuration lines necessary for a Cambridge
# style recount.
.COMPLY-WITH CAMBRIDGE
.ELECT 1


# The Candidates:
.CANDIDATE C01, "Yes"
.CANDIDATE C02, "No"

# The following lines exclude those candidates who
# were elected or excluded in the original election
# from participating in a future runoff.
.EXCLUDE-CANDIDATE C02

# ******* The following line must be edited for a Cambridge recount! *******
#.CAMBRIDGE-VACANCY-RECOUNT candidate-code

# Suppose that Joe Smith resigned mid-term, and Karen Jones was elected
# to fill that seat.  But then Karen Jones also resigned!  You can rerun
000201-00-0381, 1) C01
000201-00-0385, 1) C01
000201-00-0398, 1) C01
000201-00-0401, 1) C01
000201-00-0404, 1) C01
000201-00-0408, 1) C01
000201-00-0409, 1) C01
000201-00-0415, 1) C01
000201-00-0417, 1) C01
000201-00-0424, 1) C01
000201-00-0427, 1) C01
000201-00-0437, 1) C01
000201-00-0442, 1) C01
000201-00-0463, 1) C01
000201-00-0469, 1) C01
000201-00-0470, 1) C01
000201-00-0475, 1) C01
000201-00-0476, 1) C01
000201-00-0480, 1) C01
000201-00-0489, 1) C01
000201-00-0491, 1) C01
000201-00-0494, 1) C01
000201-00-0498, 1) C01
000201-00-0502, 1) C01
000201-00-0505, 1) C01
000201-00-0509, 1) C01
000201-00-0513, 1) C01
000201-00-0517, 1) C01
000201-00-0526, 1) C01
000201-00-0530, 1) C01
000201-00-0550, 1) C01
000201-00-0560, 1) C01
000201-00-0569, 1) C01
000201-00-0595, 1) C01
000201-00-0596, 1) C01
000201-00-0604, 1) C01
000201-00-0621, 1) C01
000201-00-0623, 1) C01
000201-00-0628, 1) C01
000201-00-0632, 1) C01
000201-00-0637, 1) C01
000201-00-0638, 1) C01
000201-00-0641, 1) C01
000201-00-0642, 1) C01
000201-00-0648, 1) C01
000201-00-0668, 1) C01
000201-00-0671, 1) C01
000201-00-0672, 1) C01
000201-00-0677, 1) C01
000201-00-0680, 1) C01
000201-00-0682, 1) C01
000201-00-0685, 1) C01
000201-00-0688, 1) C01
000201-00-0693, 1) C01
000201-00-0708, 1) C01
000201-00-0722, 1) C01
000201-00-0723, 1) C01
000201-00-0727, 1) C01
000201-00-0730, 1) C01
000201-00-0732, 1) C01
000201-00-0737, 1) C01
000201-00-0758, 1) C01
000201-00-0762, 1) C01
000201-00-0764, 1) C01
000201-00-0767, 1) C01
000201-00-0772, 1) C01
000201-00-0778, 1) C01
000201-00-0779, 1) C01
000201-00-0782, 1) C01
000201-00-0788, 1) C01
000201-00-0797, 1) C01
000201-00-0800, 1) C01
000201-00-0810, 1) C01
000201-00-0811, 1) C01
000201-00-0814, 1) C01
000201-00-0820, 1) C01
000201-00-0825, 1) C01
000201-00-0831, 1) C01
000201-00-0834, 1) C01
000201-00-0846, 1) C01
000201-00-0855, 1) C01
000201-00-0857, 1) C01
000201-00-0864, 1) C01
000201-00-0870, 1) C01
000201-00-0871, 1) C01
000201-00-0874, 1) C01
000201-00-0883, 1) C01
000201-00-0889, 1) C01
000201-00-0892, 1) C01
000201-00-0894, 1) C01
000201-00-0911, 1) C01
000201-00-0914, 1) C01
000201-00-0915, 1) C01
000201-00-0920, 1) C01
000201-00-0924, 1) C01
000201-00-0928, 1) C01
000201-00-0932, 1) C01
000201-00-0935, 1) C01
000201-00-0940, 1) C01
000201-00-0951, 1) C01
000201-00-0956, 1) C01
000201-00-0957, 1) C01
000201-00-0962, 1) C01
000201-00-0965, 1) C01
000201-00-0967, 1) C01
000201-00-0969, 1) C01
000201-00-0973, 1) C01
000201-00-0980, 1) C01
000201-00-0983, 1) C01
000201-00-0984, 1) C01
000201-00-0987, 1) C01
000201-00-0993, 1) C01
000201-00-0998, 1) C01
000201-00-1000, 1) C01
000201-00-1002, 1) C01
000201-00-1005, 1) C01
000201-00-1009, 1) C01
000201-00-1017, 1) C01
000201-00-1020, 1) C01
000201-00-1023, 1) C01
000201-00-1026, 1) C01
000201-00-1027, 1) C01
000201-00-1032, 1) C01
000201-00-1039, 1) C01
000201-00-1051, 1) C01
000201-00-1052, 1) C01
000201-00-1058, 1) C01
000201-00-1065, 1) C01
000201-00-1069, 1) C01
000201-00-1072, 1) C01
000201-00-1081, 1) C01
000201-00-1082, 1) C01
000201-00-1085, 1) C01
000201-00-1090, 1) C01
000201-00-1091, 1) C01
000201-00-1096, 1) C01
000201-00-1102, 1) C01
000201-00-1104, 1) C01
000201-00-1107, 1) C01
000201-00-1111, 1) C01
000201-00-1115, 1) C01
000201-00-1123, 1) C01
000201-00-1126, 1) C01
000201-00-1134, 1) C01
000201-00-1139, 1) C01
000201-00-1149, 1) C01
000201-00-1151, 1) C01
000201-00-1154, 1) C01
000201-00-1158, 1) C01
000201-00-1161, 1) C01
000201-00-1166, 1) C01
000201-00-1177, 1) C01
000201-00-1179, 1) C01
000201-00-1183, 1) C01
000201-00-1184, 1) C01
000201-00-1196, 1) C01
000201-00-1208, 1) C01
000201-00-1220, 1) C01
000201-00-1232, 1) C01
000201-00-1240, 1) C01
000201-00-1241, 1) C01
000201-00-1244, 1) C01
000201-00-1250, 1) C01
000201-00-1253, 1) C01
000201-00-1258, 1) C01
000201-00-1264, 1) C01
000201-00-1270, 1) C01
000201-00-1274, 1) C01
000201-00-1280, 1) C01
000201-00-1288, 1) C01
000201-00-1293, 1) C01
000201-00-1296, 1) C01
000201-00-1301, 1) C01
000201-00-1308, 1) C01
000201-00-1316, 1) C01
000201-00-1318, 1) C01
000201-00-1324, 1) C01
000201-00-1331, 1) C01
000201-00-1338, 1) C01
000201-00-1357, 1) C01
000201-00-1366, 1) C01
000201-00-1369, 1) C01
000201-00-1373, 1) C01
000201-00-1379, 1) C01
000201-00-1386, 1) C01
000201-00-1389, 1) C01
000201-00-1395, 1) C01
000201-00-1409, 1) C01
000201-00-1417, 1) C01
000201-00-1420, 1) C01
000201-00-1423, 1) C01
000201-00-1426, 1) C01
000201-00-1428, 1) C01
000201-00-1436, 1) C01
000201-00-1441, 1) C01
000201-00-1444, 1) C01
000201-00-1449, 1) C01
000201-00-1456, 1) C01
000201-00-1458, 1) C01
000201-00-1462, 1) C01
000201-00-1465, 1) C01
000201-00-1467, 1) C01
000201-00-1470, 1) C01
000201-00-1480, 1) C01
000201-00-1485, 1) C01
000201-00-1488, 1) C01
000201-00-1492, 1) C01
000201-00-1493, 1) C01
000201-00-1501, 1) C01
000201-00-1504, 1) C01
000201-00-1507, 1) C01
000201-00-1510, 1) C01
000201-00-1526, 1) C01
000201-00-1529, 1) C01
000201-00-1532, 1) C01
000201-00-1535, 1) C01
000201-00-1538, 1) C01
000201-00-1545, 1) C01
000201-00-1548, 1) C01
000201-00-1551, 1) C01
000201-00-1555, 1) C01
000201-00-1560, 1) C01
000201-00-1562, 1) C01
000201-00-1576, 1) C01
000503-00-0003, 1) C01
000503-00-0004, 1) C01
000503-00-0016, 1) C01
000503-00-0024, 1) C01
000503-00-0033, 1) C01
000503-00-0040, 1) C01
000503-00-0049, 1) C01
000503-00-0067, 1) C01
000503-00-0070, 1) C01
000503-00-0078, 1) C01
000503-00-0079, 1) C01
000503-00-0083, 1) C01
000503-00-0086, 1) C01
000503-00-0098, 1) C01
000503-00-0114, 1) C01
000503-00-0115, 1) C01
000503-00-0131, 1) C01
000503-00-0148, 1) C01
000503-00-0165, 1) C01
000503-00-0176, 1) C01
000503-00-0179, 1) C01
000503-00-0189, 1) C01
000503-00-0196, 1) C01
000503-00-0201, 1) C01
000503-00-0203, 1) C01
000503-00-0245, 1) C01
000503-00-0264, 1) C01
000503-00-0265, 1) C01
000503-00-0272, 1) C01
000503-00-0286, 1) C01
000503-00-0292, 1) C01
000503-00-0301, 1) C01
000503-00-0312, 1) C01
000503-00-0331, 1) C01
000503-00-0353, 1) C01
000503-00-0368, 1) C01
000503-00-0371, 1) C01
000503-00-0374, 1) C01
000503-00-0406, 1) C01
000503-00-0407, 1) C01
000503-00-0418, 1) C01
000503-00-0419, 1) C01
000503-00-0423, 1) C01
000503-00-0430, 1) C01
000503-00-0431, 1) C01
000503-00-0443, 1) C01
000503-00-0456, 1) C01
000503-00-0460, 1) C01
000503-00-0492, 1) C01
000503-00-0497, 1) C01
000503-00-0500, 1) C01
000503-00-0511, 1) C01
000503-00-0520, 1) C01
000503-00-0525, 1) C01
000503-00-0534, 1) C01
000503-00-0543, 1) C01
000503-00-0553, 1) C01
000503-00-0558, 1) C01
000503-00-0561, 1) C01
000503-00-0562, 1) C01
000503-00-0567, 1) C01
000503-00-0575, 1) C01
000503-00-0580, 1) C01
000503-00-0583, 1) C01
000503-00-0601, 1) C01
000503-00-0607, 1) C01
000503-00-0610, 1) C01
000503-00-0624, 1) C01
000503-00-0626, 1) C01
000503-00-0644, 1) C01
000503-00-0653, 1) C01
000503-00-0669, 1) C01
000503-00-0677, 1) C01
000503-00-0701, 1) C01
000503-00-0704, 1) C01
000503-00-0728, 1) C01
000503-00-0738, 1) C01
000503-00-0745, 1) C01
000503-00-0755, 1) C01
000503-00-0761, 1) C01
000503-00-0765, 1) C01
000503-00-0767, 1) C01
000503-00-0770, 1) C01
000503-00-0778, 1) C01
000503-00-0782, 1) C01
000503-00-0786, 1) C01
000503-00-0797, 1) C01
000503-00-0800, 1) C01
000503-00-0807, 1) C01
000503-00-0812, 1) C01
000503-00-0815, 1) C01
000503-00-0827, 1) C01
000503-00-0833, 1) C01
000503-00-0843, 1) C01
000503-00-0902, 1) C01
000503-00-0906, 1) C01
000503-00-0910, 1) C01
000503-00-0916, 1) C01
000503-00-0925, 1) C01
000503-00-0930, 1) C01
000503-00-0933, 1) C01
000503-00-0943, 1) C01
000503-00-0948, 1) C01
000503-00-0965, 1) C01
000503-00-0966, 1) C01
000503-00-0977, 1) C01
000503-00-0980, 1) C01
000503-00-1012, 1) C01
000503-00-1018, 1) C01
000503-00-1036, 1) C01
000503-00-1042, 1) C01
000503-00-1047, 1) C01
000503-00-1049, 1) C01
000503-00-1054, 1) C01
000503-00-1055, 1) C01
000503-00-1060, 1) C01
000503-00-1082, 1) C01
000503-00-1092, 1) C01
000503-00-1095, 1) C01
000503-00-1108, 1) C01
000503-00-1119, 1) C01
000503-00-1137, 1) C01
000503-00-1139, 1) C01
000503-00-1170, 1) C01
000503-00-1177, 1) C01
000503-00-1183, 1) C01
000503-00-1188, 1) C01
000503-00-1202, 1) C01
000503-00-1209, 1) C01
000503-00-1224, 1) C01
000503-00-1226, 1) C01
000503-00-1227, 1) C01
000503-00-1265, 1) C01
000503-00-1269, 1) C01
000503-00-1272, 1) C01
000503-00-1275, 1) C01
000503-00-1279, 1) C01
000503-00-1281, 1) C01
000503-00-1287, 1) C01
000503-00-1291, 1) C01
000503-00-1293, 1) C01
000503-00-1298, 1) C01
000503-00-1305, 1) C01
000503-00-1348, 1) C01
000503-00-1355, 1) C01
000503-00-1358, 1) C01
000503-00-1361, 1) C01
000503-00-1364, 1) C01
000503-00-1371, 1) C01
000503-00-1375, 1) C01
000503-00-1377, 1) C01
000503-00-1382, 1) C01
000503-00-1385, 1) C01
000503-00-1386, 1) C01
000503-00-1398, 1) C01
000503-00-1404, 1) C01
000503-00-1414, 1) C01
000503-00-1421, 1) C01
000503-00-1425, 1) C01
000503-00-1430, 1) C01
000503-00-1432, 1) C01
000503-00-1442, 1) C01
000503-00-1443, 1) C01
000503-00-1449, 1) C01
000503-00-1468, 1) C01
000503-00-1475, 1) C01
000503-00-1477, 1) C01
000503-00-1493, 1) C01
000503-00-1500, 1) C01
000503-00-1511, 1) C01
000503-00-1517, 1) C01
000503-00-1518, 1) C01
000503-00-1525, 1) C01
000503-00-1529, 1) C01
000503-00-1530, 1) C01
000503-00-1535, 1) C01
000503-00-1542, 1) C01
000503-00-1565, 1) C01
000503-00-1567, 1) C01
000503-00-1573, 1) C01
000503-00-1600, 1) C01
000503-00-1616, 1) C01
000503-00-1628, 1) C01
000503-00-1656, 1) C01
000503-00-1661, 1) C01
000503-00-1679, 1) C01
000503-00-1685, 1) C01
000503-00-1700, 1) C01
000503-00-1706, 1) C01
000503-00-1710, 1) C01
000503-00-1713, 1) C01
000503-00-1734, 1) C01
000503-00-1747, 1) C01
000503-00-1763, 1) C01
000503-00-1764, 1) C01
000503-00-1771, 1) C01
000503-00-1777, 1) C01
000503-00-1779, 1) C01
000503-00-1799, 1) C01
000503-00-1802, 1) C01
000503-00-1805, 1) C01
000503-00-1810, 1) C01
000503-00-1811, 1) C01
000503-00-1818, 1) C01
000503-00-1821, 1) C01
000503-00-1825, 1) C01
000503-00-1831, 1) C01
000503-00-1834, 1) C01
000503-00-1854, 1) C01
000503-00-1862, 1) C01
000503-00-1870, 1) C01
000503-00-1872, 1) C01
000503-00-1881, 1) C01
000503-00-1889, 1) C01
000503-00-1893, 1) C01
000503-00-1897, 1) C01
000503-00-1900, 1) C01
000503-00-1906, 1) C01
000503-00-1912, 1) C01
000503-00-1917, 1) C01
000503-00-1919, 1) C01
000503-00-1922, 1) C01
000503-00-1926, 1) C01
000503-00-1930, 1) C01
000503-00-1934, 1) C01
000503-00-1938, 1) C01
000503-00-1948, 1) C01
000503-00-1963, 1) C01
000503-00-1968, 1) C01
000503-00-1983, 1) C01
000503-00-1984, 1) C01
000503-00-1998, 1) C01
000503-00-2003, 1) C01
000503-00-2026, 1) C01
000503-00-2030, 1) C01
000503-00-2034, 1) C01
000503-00-2037, 1) C01
000503-00-2047, 1) C01
000503-00-2050, 1) C01
000503-00-2053, 1) C01
000503-00-2056, 1) C01
000503-00-2061, 1) C01
000503-00-2064, 1) C01
000503-00-2072, 1) C01
000503-00-2075, 1) C01
000503-00-2078, 1) C01
000503-00-2082, 1) C01
000503-00-2085, 1) C01
000503-00-2091, 1) C01
000503-00-2101, 1) C01
000503-00-2110, 1) C01
000503-00-2112, 1) C01
000503-00-2117, 1) C01
000503-00-2137, 1) C01
000503-00-2152, 1) C01
000503-00-2159, 1) C01
000503-00-2174, 1) C01
000503-00-2177, 1) C01
000503-00-2178, 1) C01
000503-00-2182, 1) C01
000503-00-2187, 1) C01
000503-00-2190, 1) C01
000503-00-2196, 1) C01
000503-00-2197, 1) C01
000503-00-2199, 1) C01
000503-00-2204, 1) C01
000503-00-2209, 1) C01
000503-00-2227, 1) C01
000503-00-2231, 1) C01
000503-00-2236, 1) C01
000503-00-2247, 1) C01
000503-00-2254, 1) C01
000503-00-2258, 1) C01
000503-00-2263, 1) C01
000503-00-2264, 1) C01
000503-00-2266, 1) C01
000503-00-2274, 1) C01
000503-00-2277, 1) C01
000503-00-2278, 1) C01
000503-00-2286, 1) C01
000503-00-2296, 1) C01
000503-00-2311, 1) C01
000503-00-2313, 1) C01
000503-00-2344, 1) C01
000503-00-2347, 1) C01
000503-00-2351, 1) C01
000503-00-2363, 1) C01
000503-00-2371, 1) C01
000503-00-2376, 1) C01
000503-00-2379, 1) C01
000503-00-2389, 1) C01
000503-00-2392, 1) C01
000503-00-2398, 1) C01
000503-00-2401, 1) C01
000503-00-2406, 1) C01
000503-00-2415, 1) C01
000503-00-2422, 1) C01
000503-00-2439, 1) C01
000503-00-2450, 1) C01
000503-00-2457, 1) C01
000503-00-2460, 1) C01
000503-00-2464, 1) C01
000503-00-2480, 1) C01
000503-00-2484, 1) C01
000503-00-2485, 1) C01
000503-00-2497, 1) C01
000503-00-2510, 1) C01
000503-00-2514, 1) C01
000503-00-2516, 1) C01
000503-00-2518, 1) C01
000503-00-2522, 1) C01
000503-00-2531, 1) C01
000503-00-2536, 1) C01
000503-00-2539, 1) C01
000503-00-2542, 1) C01
000503-00-2547, 1) C01
000503-00-2549, 1) C01
000503-00-2561, 1) C01
000503-00-2573, 1) C01
001002-00-0013, 1) C01
001002-00-0033, 1) C01
001002-00-0036, 1) C01
001002-00-0039, 1) C01
001002-00-0046, 1) C01
001002-00-0048, 1) C01
001002-00-0081, 1) C01
001002-00-0089, 1) C01
001002-00-0124, 1) C01
001002-00-0132, 1) C01
001002-00-0141, 1) C01
001002-00-0173, 1) C01
001002-00-0186, 1) C01
001002-00-0201, 1) C01
001002-00-0212, 1) C01
001002-00-0218, 1) C01
001002-00-0230, 1) C01
001002-00-0243, 1) C01
001002-00-0262, 1) C01
001002-00-0264, 1) C01
001002-00-0270, 1) C01
001002-00-0279, 1) C01
001002-00-0292, 1) C01
001002-00-0300, 1) C01
001002-00-0319, 1) C01
001002-00-0340, 1) C01
001002-00-0346, 1) C01
001002-00-0349, 1) C01
001002-00-0352, 1) C01
001002-00-0361, 1) C01
001002-00-0365, 1) C01
001002-00-0368, 1) C01
001002-00-0372, 1) C01
001002-00-0378, 1) C01
001002-00-0407, 1) C01
001002-00-0428, 1) C01
001002-00-0445, 1) C01
001002-00-0449, 1) C01
001002-00-0455, 1) C01
001002-00-0462, 1) C01
001002-00-0475, 1) C01
001002-00-0482, 1) C01
001002-00-0496, 1) C01
001002-00-0512, 1) C01
001002-00-0518, 1) C01
001002-00-0536, 1) C01
001002-00-0584, 1) C01
001002-00-0601, 1) C01
001002-00-0607, 1) C01
001002-00-0643, 1) C01
001002-00-0648, 1) C01
001002-00-0655, 1) C01
001002-00-0661, 1) C01
001002-00-0721, 1) C01
001002-00-0722, 1) C01
001002-00-0728, 1) C01
001002-00-0736, 1) C01
001002-00-0739, 1) C01
001002-00-0748, 1) C01
001002-00-0757, 1) C01
001002-00-0770, 1) C01
001002-00-0781, 1) C01
001002-00-0786, 1) C01
001002-00-0788, 1) C01
001002-00-0797, 1) C01
001002-00-0839, 1) C01
001002-00-0842, 1) C01
001002-00-0850, 1) C01
001002-00-0862, 1) C01
001002-00-0865, 1) C01
001002-00-0895, 1) C01
001002-00-0934, 1) C01
001002-00-0935, 1) C01
001002-00-0946, 1) C01
001002-00-0956, 1) C01
001002-00-0971, 1) C01
001002-00-0977, 1) C01
001002-00-0986, 1) C01
001002-00-0992, 1) C01
001002-00-1008, 1) C01
001002-00-1011, 1) C01
001002-00-1020, 1) C01
001002-00-1034, 1) C01
001002-00-1038, 1) C01
001002-00-1044, 1) C01
001002-00-1048, 1) C01
001002-00-1080, 1) C01
001002-00-1085, 1) C01
001002-00-1107, 1) C01
001002-00-1118, 1) C01
001002-00-1125, 1) C01
001002-00-1130, 1) C01
001002-00-1131, 1) C01
001002-00-1136, 1) C01
001002-00-1158, 1) C01
001002-00-1170, 1) C01
001002-00-1173, 1) C01
001002-00-1181, 1) C01
001002-00-1199, 1) C01
001002-00-1210, 1) C01
001002-00-1215, 1) C01
001002-00-1232, 1) C01
001002-00-1247, 1) C01
001002-00-1251, 1) C01
001002-00-1272, 1) C01
001002-00-1283, 1) C01
001002-00-1319, 1) C01
001002-00-1353, 1) C01
001002-00-1365, 1) C01
001002-00-1370, 1) C01
001002-00-1371, 1) C01
001002-00-1375, 1) C01
001002-00-1377, 1) C01
001002-00-1384, 1) C01
001002-00-1388, 1) C01
001002-00-1400, 1) C01
001002-00-1403, 1) C01
001002-00-1411, 1) C01
001002-00-1414, 1) C01
001002-00-1424, 1) C01
001002-00-1432, 1) C01
001002-00-1442, 1) C01
001002-00-1446, 1) C01
001002-00-1449, 1) C01
001002-00-1450, 1) C01
001002-00-1453, 1) C01
001002-00-1478, 1) C01
001002-00-1492, 1) C01
001002-00-1495, 1) C01
001002-00-1498, 1) C01
001002-00-1506, 1) C01
001002-00-1525, 1) C01
001002-00-1547, 1) C01
001002-00-1581, 1) C01
001002-00-1596, 1) C01
001002-00-1601, 1) C01
001002-00-1602, 1) C01
001002-00-1603, 1) C01
001002-00-1604, 1) C01
001002-00-1605, 1) C01
001002-00-1606, 1) C01
001002-00-1630, 1) C01
001002-00-1636, 1) C01
001002-00-1652, 1) C01
001002-00-1660, 1) C01
001002-00-1664, 1) C01
001002-00-1675, 1) C01
001002-00-1685, 1) C01
001002-00-1686, 1) C01
001002-00-1689, 1) C01
001002-00-1699, 1) C01
001002-00-1707, 1) C01
001002-00-1711, 1) C01
001002-00-1713, 1) C01
001002-00-1718, 1) C01
001002-00-1724, 1) C01
001002-00-1727, 1) C01
001002-00-1731, 1) C01
001002-00-1733, 1) C01
001002-00-1749, 1) C01
001002-00-1750, 1) C01
001002-00-1755, 1) C01
001002-00-1756, 1) C01
001002-00-1768, 1) C01
001002-00-1773, 1) C01
001002-00-1776, 1) C01
001002-00-1787, 1) C01
001002-00-1795, 1) C01
001002-00-1819, 1) C01
001002-00-1844, 1) C01
001002-00-1853, 1) C01
001002-00-1876, 1) C01
001002-00-1879, 1) C01
001002-00-1901, 1) C01
001002-00-1913, 1) C01
001002-00-1918, 1) C01
001002-00-1921, 1) C01
001002-00-1922, 1) C01
001002-00-1934, 1) C01
001002-00-1940, 1) C01
001002-00-1943, 1) C01
001002-00-1946, 1) C01
001002-00-1949, 1) C01
001002-00-1984, 1) C01
001002-00-2002, 1) C01
001002-00-2008, 1) C01
001002-00-2014, 1) C01
001002-00-2020, 1) C01
001002-00-2031, 1) C01
001002-00-2044, 1) C01
001002-00-2066, 1) C01
001002-00-2074, 1) C01
001002-00-2097, 1) C01
001002-00-2137, 1) C01
001002-00-2165, 1) C01
001002-00-2175, 1) C01
001002-00-2184, 1) C01
001002-00-2190, 1) C01
001002-00-2204, 1) C01
001002-00-2226, 1) C01
001002-00-2239, 1) C01
001002-00-2252, 1) C01
001002-00-2268, 1) C01
001002-00-2272, 1) C01
001002-00-2279, 1) C01
001002-00-2287, 1) C01
001002-00-2303, 1) C01
001002-00-2310, 1) C01
001002-00-2318, 1) C01
001002-00-2327, 1) C01
001002-00-2336, 1) C01
001002-00-2337, 1) C01
001002-00-2344, 1) C01
001002-00-2353, 1) C01
001002-00-2362, 1) C01
001002-00-2377, 1) C01
001002-00-2402, 1) C01
001002-00-2405, 1) C01
001002-00-2407, 1) C01
001002-00-2424, 1) C01
001002-00-2430, 1) C01
001002-00-2441, 1) C01
001002-00-2442, 1) C01
001002-00-2445, 1) C01
001002-00-2452, 1) C01
001002-00-2454, 1) C01
001002-00-2468, 1) C01
001002-00-2486, 1) C01
001002-00-2489, 1) C01
001002-00-2491, 1) C01
001002-00-2496, 1) C01
001002-00-2499, 1) C01
001002-00-2504, 1) C01
001002-00-2508, 1) C01
001002-00-2514, 1) C01
001002-00-2517, 1) C01
001002-00-2518, 1) C01
001002-00-2525, 1) C01
001002-00-2530, 1) C01
001002-00-2536, 1) C01
001002-00-2553, 1) C01
001002-00-2573, 1) C01
001002-00-2583, 1) C01
001002-00-2591, 1) C01
001002-00-2593, 1) C01
001002-00-2595, 1) C01
001002-00-2598, 1) C01
001002-00-2607, 1) C01
001002-00-2611, 1) C01
001002-00-2617, 1) C01
001002-00-2620, 1) C01
001002-00-2628, 1) C01
001002-00-2631, 1) C01
001002-00-2637, 1) C01
001002-00-2649, 1) C01
001002-00-2660, 1) C01
001002-00-2675, 1) C01
001002-00-2697, 1) C01
001002-00-2702, 1) C01
001002-00-2708, 1) C01
001002-00-2738, 1) C01
001002-00-2742, 1) C01
001002-00-2762, 1) C01
001002-00-2788, 1) C01
001002-00-2794, 1) C01
001002-00-2799, 1) C01
001002-00-2804, 1) C01
001002-00-2805, 1) C01
001002-00-2808, 1) C01
001002-00-2835, 1) C01
001002-00-2837, 1) C01
001002-00-2855, 1) C01
001002-00-2866, 1) C01
001002-00-2871, 1) C01
001002-00-2890, 1) C01
001002-00-2893, 1) C01
001002-00-2901, 1) C01
001002-00-2910, 1) C01
001002-00-2915, 1) C01
001002-00-2930, 1) C01
001002-00-2938, 1) C01
000103-00-0001, 1) C01
000103-00-0004, 1) C01
000103-00-0005, 1) C01
000103-00-0006, 1) C01
000203-00-0022, 1) C01
000203-00-0023, 1) C01
000301-00-0001, 1) C01
000301-00-0002, 1) C01
000301-00-0004, 1) C01
000301-00-0008, 1) C01
000301-00-0009, 1) C01
000301-00-0012, 1) C01
000301-00-0013, 1) C01
000301-00-0014, 1) C01
000301-00-0018, 1) C01
000301-00-0020, 1) C01
000301-00-0021, 1) C01
000301-00-0094, 1) C01
000302-00-0023, 1) C01
000302-00-0024, 1) C01
000302-00-0025, 1) C01
000302-00-0027, 1) C01
000303-00-0002, 1) C01
000303-00-0023, 1) C01
000303-00-0026, 1) C01
000303-00-0027, 1) C01
000403-00-0004, 1) C01
000502-00-0026, 1) C01
000502-00-0027, 1) C01
000502-00-0029, 1) C01
000503-00-0017, 1) C01
000601-00-0001, 1) C01
000601-00-0035, 1) C01
000701-00-0001, 1) C01
000701-00-0003, 1) C01
000701-00-0004, 1) C01
000802-00-0036, 1) C01

# INVALID BALLOTS
# There were 640 invalid ballots.
000603-00-0391, 0) 
000603-00-0580, 0) 
000603-00-0662, 0) 
000603-00-0760, 0) 
000603-00-0770, 0) 
000603-00-0805, 0) 
000603-00-0895, 0) 
000603-00-1104, 0) 
000603-00-1118, 0) 
000603-00-1144, 0) 
000603-00-1194, 0) 
000603-00-1340, 0) 
000603-00-1350, 0) 
000603-00-1355, 0) 
000603-00-1419, 0) 
000603-00-1434, 0) 
000603-00-1612, 0) 
000603-00-1698, 0) 
000603-00-1748, 0) 
000603-00-2261, 0) 
000603-00-2302, 0) 
000603-00-2308, 0) 
000101-00-0035, 0) 
000101-00-0075, 0) 
000101-00-0208, 0) 
000101-00-0373, 0) 
000101-00-0734, 0) 
000101-00-0761, 0) 
000101-00-0770, 0) 
000101-00-0779, 0) 
000101-00-0839, 0) 
000101-00-0994, 0) 
000101-00-0997, 0) 
000101-00-1054, 0) 
000101-00-1118, 0) 
000101-00-1131, 0) 
000101-00-1140, 0) 
000101-00-1198, 0) 
000101-00-1291, 0) 
000101-00-1485, 0) 
000101-00-1534, 0) 
000702-00-0045, 0) 
000702-00-0120, 0) 
000702-00-0359, 0) 
000702-00-0470, 0) 
000902-00-0075, 0) 
000902-00-0182, 0) 
000902-00-0249, 0) 
000902-00-0477, 0) 
000902-00-0482, 0) 
000902-00-0487, 0) 
000902-00-0488, 0) 
000902-00-0526, 0) 
000902-00-0569, 0) 
000902-00-0628, 0) 
