ballotID,rank1,rank2,rank3,rank4
1866,RYAN LAM,skipped,skipped,skipped
1867,VALLIE BROWN,skipped,skipped,skipped
1868,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,skipped
1869,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
1870,skipped,skipped,skipped,skipped
1871,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
1872,RYAN LAM,skipped,skipped,skipped
1873,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
1874,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
1875,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
1876,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
1877,RYAN LAM,skipped,skipped,skipped
1878,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
1879,VALLIE BROWN,skipped,skipped,skipped
1880,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON,skipped
1881,skipped,skipped,skipped,skipped
1882,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1883,skipped,skipped,skipped,DEAN PRESTON
1884,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
1885,VALLIE BROWN,skipped,skipped,skipped
1886,VALLIE BROWN,skipped,skipped,skipped
1887,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
1888,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,skipped
1889,skipped,skipped,skipped,skipped
1890,VALLIE BROWN,skipped,skipped,skipped
1891,skipped,skipped,skipped,skipped
1892,VALLIE BROWN,skipped,skipped,skipped
1893,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1894,VALLIE BROWN,skipped,skipped,skipped
1895,VALLIE BROWN,skipped,skipped,skipped
1896,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
1897,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
1898,VALLIE BROWN,VALLIE BROWN,DEAN PRESTON,skipped
1899,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1900,VALLIE BROWN,skipped,skipped,skipped
1901,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1902,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
1903,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
1904,VALLIE BROWN,skipped,skipped,skipped
1905,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
1906,skipped,skipped,skipped,skipped
1907,VALLIE BROWN,skipped,skipped,skipped
1908,skipped,skipped,skipped,skipped
1909,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1910,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
1911,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1912,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
1913,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1914,VALLIE BROWN,skipped,skipped,skipped
1915,DEAN PRESTON,skipped,skipped,skipped
1916,VALLIE BROWN,skipped,skipped,skipped
1917,VALLIE BROWN,skipped,skipped,skipped
1918,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1919,VALLIE BROWN,skipped,skipped,skipped
1920,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1921,VALLIE BROWN,skipped,skipped,skipped
1922,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
1923,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
1924,DEAN PRESTON,skipped,skipped,skipped
1925,VALLIE BROWN,skipped,skipped,skipped
1926,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN,RYAN LAM
1927,RYAN LAM,VALLIE BROWN,skipped,skipped
1928,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON
1929,skipped,RYAN LAM,DEAN PRESTON,skipped
1930,DEAN PRESTON,skipped,skipped,skipped
1931,DEAN PRESTON,RYAN LAM,skipped,skipped
1932,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
1933,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
1934,VALLIE BROWN,skipped,skipped,skipped
1935,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
1936,VALLIE BROWN,skipped,skipped,DEAN PRESTON
1937,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
1938,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,skipped
1939,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1940,VALLIE BROWN,skipped,skipped,skipped
1941,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
1942,VALLIE BROWN,skipped,skipped,skipped
1943,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1944,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
1945,DEAN PRESTON,skipped,skipped,skipped
1946,DEAN PRESTON,skipped,skipped,skipped
1947,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1948,DEAN PRESTON,skipped,skipped,skipped
1949,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
1950,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
1951,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1952,VALLIE BROWN,skipped,skipped,skipped
1953,VALLIE BROWN,skipped,skipped,skipped
1954,VALLIE BROWN,skipped,skipped,skipped
1955,VALLIE BROWN,skipped,skipped,skipped
1956,skipped,skipped,skipped,overvote
1957,DEAN PRESTON,skipped,skipped,skipped
1958,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
1959,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
1960,VALLIE BROWN,skipped,skipped,skipped
1961,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
1962,VALLIE BROWN,skipped,skipped,skipped
1963,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
1964,DEAN PRESTON,skipped,skipped,skipped
1965,skipped,skipped,skipped,skipped
1966,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
1967,DEAN PRESTON,skipped,skipped,skipped
1968,DEAN PRESTON,skipped,skipped,skipped
1969,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1970,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1971,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN,RYAN LAM
1972,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1973,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
1974,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1975,VALLIE BROWN,skipped,skipped,skipped
1976,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
1977,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
1978,VALLIE BROWN,skipped,skipped,skipped
1979,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
1980,VALLIE BROWN,skipped,skipped,skipped
1981,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
1982,VALLIE BROWN,skipped,skipped,skipped
1983,VALLIE BROWN,skipped,skipped,skipped
1984,DEAN PRESTON,skipped,skipped,skipped
1985,VALLIE BROWN,DEAN PRESTON,skipped,skipped
1986,VALLIE BROWN,skipped,skipped,skipped
1987,VALLIE BROWN,RYAN LAM,skipped,skipped
1988,VALLIE BROWN,skipped,skipped,skipped
1989,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
1990,DEAN PRESTON,skipped,skipped,skipped
1991,DEAN PRESTON,VALLIE BROWN,skipped,skipped
1992,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
1993,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
1994,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
1995,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
1996,VALLIE BROWN,skipped,skipped,skipped
1997,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
1998,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
1999,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2000,VALLIE BROWN,skipped,skipped,skipped
2001,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2002,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2003,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2004,VALLIE BROWN,skipped,skipped,skipped
2005,VALLIE BROWN,skipped,skipped,skipped
2006,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2007,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2008,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2009,VALLIE BROWN,skipped,skipped,skipped
2010,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
2011,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
2012,VALLIE BROWN,skipped,skipped,skipped
2013,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
2014,VALLIE BROWN,skipped,skipped,skipped
2015,RYAN LAM,DEAN PRESTON,skipped,skipped
2016,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
2017,VALLIE BROWN,skipped,skipped,skipped
2018,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,skipped
2019,DEAN PRESTON,skipped,skipped,skipped
2020,DEAN PRESTON,skipped,skipped,skipped
2021,DEAN PRESTON,skipped,skipped,skipped
2022,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2023,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2024,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2025,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2026,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
2027,VALLIE BROWN,skipped,skipped,skipped
2028,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2029,DEAN PRESTON,skipped,skipped,skipped
2030,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2031,RYAN LAM,VALLIE BROWN,skipped,skipped
2032,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2033,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2034,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
2035,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2036,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2037,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2038,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2039,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
2040,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2041,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA,skipped
2042,DEAN PRESTON,skipped,skipped,skipped
2043,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2044,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2045,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2046,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
2047,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2048,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2049,VALLIE BROWN,skipped,skipped,skipped
2050,VALLIE BROWN,skipped,skipped,skipped
2051,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
2052,skipped,DEAN PRESTON,RYAN LAM,VALLIE BROWN
2053,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
2054,DEAN PRESTON,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2055,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2056,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2057,DEAN PRESTON,skipped,RYAN LAM,skipped
2058,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2059,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
2060,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2061,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2062,VALLIE BROWN,skipped,skipped,skipped
2063,DEAN PRESTON,skipped,skipped,skipped
2064,DEAN PRESTON,skipped,skipped,skipped
2065,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON
2066,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2067,DEAN PRESTON,skipped,skipped,skipped
2068,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
2069,VALLIE BROWN,skipped,skipped,skipped
2070,DEAN PRESTON,skipped,skipped,skipped
2071,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2072,RYAN LAM,skipped,skipped,skipped
2073,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2074,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2075,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2076,DEAN PRESTON,skipped,skipped,skipped
2077,RYAN LAM,skipped,skipped,skipped
2078,VALLIE BROWN,skipped,skipped,skipped
2079,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2080,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2081,DEAN PRESTON,skipped,skipped,skipped
2082,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2083,skipped,skipped,skipped,skipped
2084,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2085,skipped,skipped,skipped,VALLIE BROWN
2086,skipped,skipped,skipped,skipped
2087,VALLIE BROWN,skipped,skipped,skipped
2088,DEAN PRESTON,skipped,skipped,skipped
2089,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
2090,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2091,VALLIE BROWN,skipped,skipped,skipped
2092,VALLIE BROWN,skipped,skipped,skipped
2093,DEAN PRESTON,skipped,skipped,skipped
2094,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2095,VALLIE BROWN,skipped,skipped,skipped
2096,VALLIE BROWN,skipped,skipped,skipped
2097,VALLIE BROWN,skipped,skipped,skipped
2098,DEAN PRESTON,skipped,skipped,skipped
2099,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2100,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2101,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
2102,VALLIE BROWN,skipped,skipped,skipped
2103,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
2104,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2105,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2106,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2107,VALLIE BROWN,skipped,skipped,skipped
2108,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2109,RYAN LAM,skipped,skipped,skipped
2110,VALLIE BROWN,skipped,skipped,skipped
2111,VALLIE BROWN,skipped,skipped,skipped
2112,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
2113,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2114,NOMVULA O'MEARA,VALLIE BROWN,RYAN LAM,DEAN PRESTON
2115,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
2116,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,skipped
2117,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2118,VALLIE BROWN,skipped,skipped,skipped
2119,VALLIE BROWN,skipped,skipped,skipped
2120,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
2121,DEAN PRESTON,skipped,skipped,skipped
2122,DEAN PRESTON,skipped,skipped,skipped
2123,VALLIE BROWN,RYAN LAM,skipped,overvote
2124,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2125,NOMVULA O'MEARA,skipped,skipped,skipped
2126,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2127,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2128,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2129,DEAN PRESTON,skipped,skipped,skipped
2130,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2131,DEAN PRESTON,skipped,skipped,skipped
2132,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
2133,DEAN PRESTON,skipped,skipped,skipped
2134,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2135,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
2136,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2137,skipped,DEAN PRESTON,skipped,skipped
2138,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2139,DEAN PRESTON,skipped,skipped,skipped
2140,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
2141,VALLIE BROWN,skipped,skipped,skipped
2142,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2143,VALLIE BROWN,skipped,skipped,skipped
2144,VALLIE BROWN,skipped,skipped,skipped
2145,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2146,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
2147,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2148,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2149,VALLIE BROWN,skipped,skipped,skipped
2150,DEAN PRESTON,RYAN LAM,skipped,skipped
2151,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2152,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2153,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
2154,DEAN PRESTON,RYAN LAM,skipped,skipped
2155,VALLIE BROWN,skipped,skipped,skipped
2156,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
2157,VALLIE BROWN,skipped,skipped,skipped
2158,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2159,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2160,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2161,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2162,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2163,VALLIE BROWN,skipped,skipped,skipped
2164,VALLIE BROWN,skipped,skipped,skipped
2165,VALLIE BROWN,skipped,skipped,skipped
2166,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
2167,VALLIE BROWN,skipped,skipped,skipped
2168,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2169,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
2170,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
2171,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2172,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2173,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,skipped
2174,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
2175,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2176,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
2177,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
2178,VALLIE BROWN,skipped,skipped,skipped
2179,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
2180,VALLIE BROWN,RYAN LAM,DEAN PRESTON,skipped
2181,VALLIE BROWN,skipped,skipped,skipped
2182,VALLIE BROWN,skipped,skipped,skipped
2183,overvote,skipped,skipped,skipped
2184,VALLIE BROWN,skipped,skipped,skipped
2185,DEAN PRESTON,skipped,skipped,skipped
2186,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2187,skipped,skipped,skipped,skipped
2188,VALLIE BROWN,skipped,skipped,skipped
2189,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2190,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2191,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2192,skipped,skipped,skipped,skipped
2193,VALLIE BROWN,skipped,skipped,skipped
2194,DEAN PRESTON,skipped,skipped,skipped
2195,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2196,VALLIE BROWN,skipped,skipped,skipped
2197,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2198,DEAN PRESTON,skipped,skipped,skipped
2199,DEAN PRESTON,skipped,skipped,skipped
2200,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2201,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,skipped
2202,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2203,DEAN PRESTON,skipped,RYAN LAM,NOMVULA O'MEARA
2204,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2205,VALLIE BROWN,skipped,skipped,skipped
2206,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2207,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2208,skipped,skipped,skipped,skipped
2209,skipped,skipped,skipped,skipped
2210,VALLIE BROWN,skipped,skipped,skipped
2211,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2212,VALLIE BROWN,skipped,skipped,skipped
2213,VALLIE BROWN,skipped,skipped,skipped
2214,VALLIE BROWN,skipped,skipped,skipped
2215,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2216,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2217,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2218,DEAN PRESTON,skipped,skipped,skipped
2219,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2220,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2221,VALLIE BROWN,skipped,skipped,skipped
2222,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2223,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2224,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2225,DEAN PRESTON,RYAN LAM,skipped,skipped
2226,skipped,skipped,skipped,skipped
2227,VALLIE BROWN,skipped,skipped,skipped
2228,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
2229,DEAN PRESTON,skipped,skipped,skipped
2230,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
2231,VALLIE BROWN,skipped,skipped,skipped
2232,VALLIE BROWN,skipped,skipped,skipped
2233,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2234,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2235,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2236,DEAN PRESTON,skipped,skipped,skipped
2237,DEAN PRESTON,skipped,skipped,skipped
2238,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
2239,VALLIE BROWN,skipped,skipped,skipped
2240,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2241,DEAN PRESTON,skipped,skipped,skipped
2242,DEAN PRESTON,skipped,skipped,skipped
2243,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2244,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2245,VALLIE BROWN,skipped,skipped,skipped
2246,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN,skipped
2247,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2248,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2249,DEAN PRESTON,skipped,skipped,skipped
2250,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2251,VALLIE BROWN,skipped,skipped,skipped
2252,DEAN PRESTON,skipped,skipped,skipped
2253,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
2254,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
2255,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
2256,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
2257,skipped,skipped,skipped,skipped
2258,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2259,VALLIE BROWN,NOMVULA O'MEARA,skipped,skipped
2260,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
2261,NOMVULA O'MEARA,DEAN PRESTON,VALLIE BROWN,RYAN LAM
2262,DEAN PRESTON,skipped,skipped,skipped
2263,VALLIE BROWN,skipped,skipped,skipped
2264,VALLIE BROWN,skipped,skipped,skipped
2265,VALLIE BROWN,skipped,skipped,skipped
2266,DEAN PRESTON,VALLIE BROWN,skipped,skipped
2267,RYAN LAM,skipped,skipped,skipped
2268,VALLIE BROWN,skipped,skipped,skipped
2269,VALLIE BROWN,skipped,skipped,skipped
2270,VALLIE BROWN,skipped,skipped,skipped
2271,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2272,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2273,VALLIE BROWN,skipped,skipped,skipped
2274,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
2275,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
2276,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2277,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN,DEAN PRESTON
2278,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
2279,DEAN PRESTON,skipped,skipped,skipped
2280,DEAN PRESTON,skipped,skipped,skipped
2281,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
2282,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN,DEAN PRESTON
2283,skipped,skipped,skipped,skipped
2284,VALLIE BROWN,skipped,skipped,DEAN PRESTON
2285,skipped,skipped,skipped,skipped
2286,skipped,skipped,skipped,skipped
2287,VALLIE BROWN,DEAN PRESTON,skipped,skipped
2288,DEAN PRESTON,skipped,skipped,skipped
2289,skipped,skipped,skipped,skipped
2290,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
2291,DEAN PRESTON,skipped,skipped,skipped
