ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
210,"Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
211,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
212,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
213,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
214,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
215,"Harding, Richard, Jr.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
216,"Schuster, Luc","Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.","Harding, Richard, Jr.","Malner, Stefan","Lemily Wiggins, Gail","Grassi, Joseph G.","Fantini, Alfred B."
217,"Schuster, Luc","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
218,"Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Schuster, Luc","McGovern, Marc C.","Malner, Stefan"
219,"Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
220,"Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.","Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
221,"Harding, Richard, Jr.","Schuster, Luc","Grassi, Joseph G.","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
222,"McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
223,"Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
224,skipped,skipped,skipped,skipped,skipped,"Nolan, Patricia M.",skipped,skipped,skipped
225,"Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
226,"Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
227,"McGovern, Marc C.","Schuster, Luc","Lemily Wiggins, Gail","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
228,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped
229,"Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
230,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
231,"Nolan, Patricia M.","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
232,"Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
233,"Harding, Richard, Jr.","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
234,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
235,"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped
236,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
237,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
238,"McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
239,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
240,"Tauber, Nancy","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
241,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
242,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
243,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
244,"Lemily Wiggins, Gail","Malner, Stefan","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
245,"Schuster, Luc","Harding, Richard, Jr.","Nolan, Patricia M.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped
246,"Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
247,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.","Malner, Stefan","Lemily Wiggins, Gail","Schuster, Luc"
248,"Tauber, Nancy","Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped
249,"Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
250,"Fantini, Alfred B.","Nolan, Patricia M.","Schuster, Luc","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
251,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
252,"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
253,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
254,"Schuster, Luc","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
255,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Harding, Richard, Jr.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped
256,"Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
257,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Harding, Richard, Jr.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped
258,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
259,"McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
260,"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
261,"Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
262,"Harding, Richard, Jr.","Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","Malner, Stefan","McGovern, Marc C.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped
263,"Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc","Lemily Wiggins, Gail","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped
264,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
265,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
266,"Tauber, Nancy","Malner, Stefan","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
267,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
268,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped
269,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
270,"Tauber, Nancy","Nolan, Patricia M.","Fantini, Alfred B.","Schuster, Luc","Grassi, Joseph G.","Lemily Wiggins, Gail","Harding, Richard, Jr.","Malner, Stefan","McGovern, Marc C."
271,"Lemily Wiggins, Gail","Fantini, Alfred B.","Tauber, Nancy","Schuster, Luc","Grassi, Joseph G.","Malner, Stefan","Harding, Richard, Jr.",skipped,skipped
272,"Lemily Wiggins, Gail","Malner, Stefan","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
273,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
274,"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
275,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped
276,"Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped
277,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
278,"Fantini, Alfred B.","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
279,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped
280,"Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
281,"Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped
282,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
283,"McGovern, Marc C.","Harding, Richard, Jr.","Nolan, Patricia M.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
284,"Lemily Wiggins, Gail","Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.","Tauber, Nancy","Malner, Stefan",skipped
285,"Tauber, Nancy","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
286,"Tauber, Nancy","McGovern, Marc C.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
287,"Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
288,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
289,"McGovern, Marc C.","Fantini, Alfred B.","Tauber, Nancy","Malner, Stefan","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
290,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
291,"Tauber, Nancy","Nolan, Patricia M.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
292,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
293,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
294,"Fantini, Alfred B.","Schuster, Luc","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
295,"Harding, Richard, Jr.","Lemily Wiggins, Gail","McGovern, Marc C.","Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","Malner, Stefan","Grassi, Joseph G.","Fantini, Alfred B."
296,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
297,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
298,"Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
299,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
300,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
301,"Tauber, Nancy","McGovern, Marc C.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
302,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
303,"Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
304,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc","Grassi, Joseph G.",skipped,skipped,skipped,skipped
305,"Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
306,"Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
307,"Schuster, Luc","Nolan, Patricia M.","Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
308,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc","McGovern, Marc C.","Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan"
309,"Tauber, Nancy","Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.","Malner, Stefan",skipped,skipped,skipped,skipped
310,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
311,"Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail","Harding, Richard, Jr.","Malner, Stefan",skipped,skipped
312,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped
313,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
314,"McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
315,"McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail","Malner, Stefan","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy"
316,"Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc","McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped
317,"Schuster, Luc","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
318,"Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
319,"Schuster, Luc","Harding, Richard, Jr.","Malner, Stefan","Grassi, Joseph G.","Tauber, Nancy",skipped,skipped,skipped,skipped
320,"Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
321,"Nolan, Patricia M.","Harding, Richard, Jr.","Tauber, Nancy","Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Lemily Wiggins, Gail","Malner, Stefan","Schuster, Luc"
322,"Lemily Wiggins, Gail","Malner, Stefan","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
323,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
324,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
325,"Schuster, Luc","Lemily Wiggins, Gail","Harding, Richard, Jr.","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
326,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
327,"Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
328,"Tauber, Nancy","Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Malner, Stefan","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B."
329,"McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
330,"McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan","Tauber, Nancy","Schuster, Luc"
331,"Nolan, Patricia M.","Schuster, Luc","McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
332,"McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
333,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped
334,"Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
335,"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
336,"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
337,"Fantini, Alfred B.","Grassi, Joseph G.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
338,"Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped
339,"Fantini, Alfred B.","McGovern, Marc C.","Malner, Stefan","Tauber, Nancy","Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped
340,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan"
341,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
342,"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
343,"Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.","Malner, Stefan","Harding, Richard, Jr.","Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy","Fantini, Alfred B."
344,"Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
345,"Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
346,"Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
347,"Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
348,"Schuster, Luc","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
349,"Fantini, Alfred B.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
350,"Harding, Richard, Jr.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
351,"Schuster, Luc","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
352,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
353,"Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
354,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
355,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
356,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
357,"Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
358,"Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped
359,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
360,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
361,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped
362,"Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
363,"Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
364,"Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
365,"Schuster, Luc","Harding, Richard, Jr.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
366,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
367,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
368,"McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped
369,"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
370,"Harding, Richard, Jr.","Fantini, Alfred B.","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped
371,"Harding, Richard, Jr.","Lemily Wiggins, Gail","Grassi, Joseph G.","Malner, Stefan","McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.","Schuster, Luc",skipped
372,"Fantini, Alfred B.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,skipped
373,"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
374,"Schuster, Luc","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
375,"Fantini, Alfred B.","Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped
