ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
118,"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.","Murphy, Brian","Kelley, Craig A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
119,"Murphy, Brian","Davis, Henrietta","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
120,"Seidel, Sam","Kelley, Craig A.","Simmons, Denise","Murphy, Brian","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
121,"Gordon, Jesse A.","Simmons, Denise","Kelley, Craig A.","Seidel, Sam","Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
122,"Seidel, Sam","Kelley, Craig A.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
123,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
124,"Kelley, Craig A.","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
125,"Gordon, Jesse A.","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
126,"Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Davis, Henrietta","Seidel, Sam","Gordon, Jesse A.","Kelley, Craig A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
127,"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
128,"Murphy, Brian","Davis, Henrietta","Galluccio, Anthony D.","Kelley, Craig A.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
129,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
130,"Kelley, Craig A.","Gordon, Jesse A.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Sullivan, Michael A.","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
131,"Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.","Simmons, Denise","Murphy, Brian","Reeves, Kenneth E.","Galluccio, Anthony D.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
132,"Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Gordon, Jesse A.","Murphy, Brian","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
133,"Gordon, Jesse A.","Hees, Bill","Reeves, Kenneth E.","Sullivan, Michael A.","Galluccio, Anthony D.","Simmons, Denise","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
134,"Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Galluccio, Anthony D.","Gordon, Jesse A.","Reeves, Kenneth E.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
135,"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
136,"Green, Andre Lerone","Kelley, Craig A.","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
137,"Simmons, Denise","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
138,"Simmons, Denise","Murphy, Brian","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
139,"Murphy, Brian","Seidel, Sam","Simmons, Denise","Kelley, Craig A.","Sullivan, Michael A.","Davis, Henrietta","Toomey, Timothy J., Jr.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
140,"Davis, Henrietta","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
141,"Simmons, Denise","Gordon, Jesse A.","Seidel, Sam","Murphy, Brian","Sullivan, Michael A.","Davis, Henrietta","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
142,"Davis, Henrietta","Murphy, Brian","Simmons, Denise","Seidel, Sam","Adkins, Lawrence J.","Sullivan, Michael A.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
143,"Murphy, Brian","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
144,"Galluccio, Anthony D.","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
145,"Galluccio, Anthony D.","Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Sullivan, Michael A.","Murphy, Brian","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,"Reeves, Kenneth E.",skipped,skipped,skipped
146,"Adkins, Lawrence J.","Simmons, Denise","Kelley, Craig A.","Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Seidel, Sam","Maher, David P.","Hees, Bill","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
147,"Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
148,"Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
149,"Seidel, Sam","Green, Andre Lerone","Maher, David P.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
150,"Decker, Marjorie C.","Davis, Henrietta","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
151,"Kelley, Craig A.","Simmons, Denise","Sullivan, Michael A.","Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
152,"Kelley, Craig A.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
153,"Simmons, Denise","Decker, Marjorie C.","Hees, Bill","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
154,"Decker, Marjorie C.","Reeves, Kenneth E.","Kelley, Craig A.","Murphy, Brian","Toomey, Timothy J., Jr.","Simmons, Denise","Green, Andre Lerone","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
155,"Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
156,"Kelley, Craig A.","Reeves, Kenneth E.","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
157,"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
158,"Kelley, Craig A.","Murphy, Brian","Toomey, Timothy J., Jr.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
159,"Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","LaTremouille, Robert J.","Simmons, Denise","Toomey, Timothy J., Jr.","Murphy, Brian","Galluccio, Anthony D.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
160,"Kelley, Craig A.","Adkins, Lawrence J.","LaTremouille, Robert J.","Seidel, Sam","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
161,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
162,"Reeves, Kenneth E.","Hees, Bill","Maher, David P.","Gordon, Jesse A.","Sullivan, Michael A.","Galluccio, Anthony D.","Kelley, Craig A.","Murphy, Brian","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
163,"Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta","Murphy, Brian","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
164,"Davis, Henrietta","Galluccio, Anthony D.","Seidel, Sam","Green, Andre Lerone","Simmons, Denise","Maher, David P.","Reeves, Kenneth E.","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
165,"Davis, Henrietta","Galluccio, Anthony D.","Seidel, Sam","Green, Andre Lerone","Simmons, Denise","Maher, David P.","Reeves, Kenneth E.","Murphy, Brian","Decker, Marjorie C.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
166,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
167,"Kelley, Craig A.","Simmons, Denise","Reeves, Kenneth E.","Gordon, Jesse A.","Murphy, Brian","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
168,"Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Condit, James E., III","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
169,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
170,"Simmons, Denise","Reeves, Kenneth E.","Kelley, Craig A.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
171,"Gordon, Jesse A.","Seidel, Sam","Adkins, Lawrence J.","Simmons, Denise","Reeves, Kenneth E.","Green, Andre Lerone","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","LaTremouille, Robert J.","Hees, Bill","Hall, Robert Lee, Sr.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped
172,"Gordon, Jesse A.","Simmons, Denise","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
173,"Kelley, Craig A.","Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
174,"Kelley, Craig A.","Gordon, Jesse A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
175,"Simmons, Denise","Davis, Henrietta","Gordon, Jesse A.","Seidel, Sam","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
176,"Hees, Bill","Green, Andre Lerone","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
177,"Kelley, Craig A.","Murphy, Brian","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
178,"Kelley, Craig A.","Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.","Murphy, Brian","Toomey, Timothy J., Jr.","Simmons, Denise","Gordon, Jesse A.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
179,"Kelley, Craig A.","Gordon, Jesse A.","Reeves, Kenneth E.","Condit, James E., III","Hees, Bill","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
180,"Simmons, Denise","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
181,"Galluccio, Anthony D.","Seidel, Sam","Green, Andre Lerone","LaTremouille, Robert J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
182,"Kelley, Craig A.","Decker, Marjorie C.","Murphy, Brian","Galluccio, Anthony D.","Davis, Henrietta","Maher, David P.","Sullivan, Michael A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
183,"Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
184,"Decker, Marjorie C.","Seidel, Sam","Davis, Henrietta","Galluccio, Anthony D.","Murphy, Brian","Maher, David P.","Simmons, Denise","Sullivan, Michael A.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
185,"Gordon, Jesse A.","Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
186,"Murphy, Brian","Kelley, Craig A.","Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Davis, Henrietta","LaTremouille, Robert J.","Maher, David P.","Adkins, Lawrence J.","Seidel, Sam","Gordon, Jesse A.","Galluccio, Anthony D.","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped
187,"Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
188,"Gordon, Jesse A.","Hall, Robert Lee, Sr.","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Condit, James E., III","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
189,"Murphy, Brian","Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
190,"Davis, Henrietta","Sullivan, Michael A.","Decker, Marjorie C.","Murphy, Brian","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
191,"Kelley, Craig A.","Decker, Marjorie C.","Seidel, Sam","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
192,"Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
193,"Gordon, Jesse A.","Simmons, Denise","Murphy, Brian","Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
194,"Kelley, Craig A.","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
195,"Davis, Henrietta","Hall, Robert Lee, Sr.","Maher, David P.","Murphy, Brian","Sullivan, Michael A.","Simmons, Denise","Kelley, Craig A.","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
196,"Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
197,"Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
198,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
199,"Murphy, Brian","Kelley, Craig A.","Adkins, Lawrence J.","Seidel, Sam","Sullivan, Michael A.","Maher, David P.","Decker, Marjorie C.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
200,"Davis, Henrietta","Kelley, Craig A.","Decker, Marjorie C.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
201,"Reeves, Kenneth E.",skipped,"Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
202,"Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian","Seidel, Sam","Galluccio, Anthony D.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
203,"Murphy, Brian","Davis, Henrietta","Gordon, Jesse A.","Reeves, Kenneth E.","Sullivan, Michael A.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
204,overvote,"Simmons, Denise","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
205,"Kelley, Craig A.","Murphy, Brian","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
206,"Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta","Sullivan, Michael A.","Murphy, Brian","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
207,"Murphy, Brian","Davis, Henrietta","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Simmons, Denise","Adkins, Lawrence J.","Sullivan, Michael A.","Galluccio, Anthony D.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
