ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
3094,"Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3095,"Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3096,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Kelly, Kathleen M.","Cronin, Fran Albin","Harding, Jr., Richard",skipped,skipped,skipped
3097,"Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,"Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M."
3098,"Cronin, Fran Albin","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
3099,"Kelly, Kathleen M.","Gerber, Joyce C.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
3100,"Kelly, Kathleen M.","Cronin, Fran Albin","Nolan, Patricia M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
3101,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3102,"Fantini, Alfred B.","Cronin, Fran Albin","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped
3103,"Kelly, Kathleen M.","Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
3104,"Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3105,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
3106,"Kelly, Kathleen M.","Holland, John J.","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3107,"Nolan, Patricia M.","Gerber, Joyce C.","Holland, John J.","Harding, Jr., Richard","Kadete, Elechi M.","Osborne, Mervan F.",skipped,skipped,skipped
3108,"Fantini, Alfred B.","Gerber, Joyce C.","Holland, John J.","Osborne, Mervan F.","Cronin, Fran Albin","Kelly, Kathleen M.","Nolan, Patricia M.","Harding, Jr., Richard",skipped
3109,"Fantini, Alfred B.","Gerber, Joyce C.","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Harding, Jr., Richard","Holland, John J.","Kadete, Elechi M."
3110,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
3111,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3112,"Fantini, Alfred B.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
3113,"Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped
3114,"Osborne, Mervan F.","Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
3115,"Gerber, Joyce C.","Nolan, Patricia M.","Harding, Jr., Richard","Cronin, Fran Albin","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped
3116,"Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3117,"Nolan, Patricia M.","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
3118,"Fantini, Alfred B.","Holland, John J.","Cronin, Fran Albin","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
3119,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3120,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3121,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
3122,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3123,"Harding, Jr., Richard","Holland, John J.","Kadete, Elechi M.","Nolan, Patricia M.","Gerber, Joyce C.","Osborne, Mervan F.","Fantini, Alfred B.","Cronin, Fran Albin",skipped
3124,"Cronin, Fran Albin","Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Harding, Jr., Richard",skipped
3125,"Osborne, Mervan F.","Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
3126,"Nolan, Patricia M.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
3127,"Osborne, Mervan F.","Fantini, Alfred B.","Gerber, Joyce C.","Holland, John J.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
3128,"Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.","Fantini, Alfred B.","Kadete, Elechi M.","Cronin, Fran Albin",skipped,skipped,skipped
3129,"Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.","Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped
3130,"Cronin, Fran Albin","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
3131,"Fantini, Alfred B.","Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
3132,"Nolan, Patricia M.","Fantini, Alfred B.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
3133,"Holland, John J.","Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F."
3134,"Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3135,"Nolan, Patricia M.","Kadete, Elechi M.","Kelly, Kathleen M.","Cronin, Fran Albin","Holland, John J.",skipped,skipped,skipped,skipped
3136,"Fantini, Alfred B.","Kadete, Elechi M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
3137,"Nolan, Patricia M.","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
3138,"Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.","Kadete, Elechi M.","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.","Cronin, Fran Albin",skipped
3139,"Osborne, Mervan F.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Gerber, Joyce C.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J."
3140,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
3141,"Cronin, Fran Albin","Kelly, Kathleen M.","Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.","Holland, John J.",skipped
3142,"Osborne, Mervan F.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped
3143,"Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
3144,"Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3145,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3146,"Nolan, Patricia M.","Cronin, Fran Albin","Holland, John J.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3147,"Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped
3148,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
3149,"Nolan, Patricia M.","Fantini, Alfred B.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
3150,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped
3151,"Kelly, Kathleen M.","Holland, John J.","Kadete, Elechi M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
3152,"Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3153,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3154,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3155,"Cronin, Fran Albin","Nolan, Patricia M.","Gerber, Joyce C.","Holland, John J.","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped
3156,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3157,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped
3158,"Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3159,"Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3160,"Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Holland, John J.","Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.","Kadete, Elechi M."
3161,"Harding, Jr., Richard","Gerber, Joyce C.","Kelly, Kathleen M.","Fantini, Alfred B.","Nolan, Patricia M.","Cronin, Fran Albin","Kadete, Elechi M.","Osborne, Mervan F.","Holland, John J."
3162,"Harding, Jr., Richard","Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped
3163,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3164,"Gerber, Joyce C.","Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Holland, John J."
3165,"Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.","Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J."
3166,"Cronin, Fran Albin","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3167,"Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.","Kelly, Kathleen M.","Kadete, Elechi M.","Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M."
3168,"Cronin, Fran Albin","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
3169,"Gerber, Joyce C.","Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped
3170,"Osborne, Mervan F.","Kelly, Kathleen M.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
3171,"Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
3172,"Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
3173,"Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
3174,"Gerber, Joyce C.","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
3175,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
3176,"Holland, John J.","Gerber, Joyce C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
3177,"Kadete, Elechi M.","Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
3178,"Osborne, Mervan F.","Cronin, Fran Albin","Kadete, Elechi M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
3179,"Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3180,"Kelly, Kathleen M.","Gerber, Joyce C.","Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped
3181,"Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3182,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3183,"Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped
3184,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3185,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3186,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.","Holland, John J.","Gerber, Joyce C.","Cronin, Fran Albin","Osborne, Mervan F.","Kadete, Elechi M."
3187,"Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3188,"Gerber, Joyce C.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
3189,"Cronin, Fran Albin","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3190,"Nolan, Patricia M.","Fantini, Alfred B.","Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped
3191,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3192,"Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3193,"Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped
3194,"Gerber, Joyce C.","Cronin, Fran Albin","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
3195,"Cronin, Fran Albin","Osborne, Mervan F.","Fantini, Alfred B.","Kadete, Elechi M.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped
3196,"Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3197,"Nolan, Patricia M.","Gerber, Joyce C.","Holland, John J.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
3198,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3199,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
3200,"Kelly, Kathleen M.","Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
3201,"Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3202,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3203,"Harding, Jr., Richard","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3204,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
3205,"Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3206,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3207,"Gerber, Joyce C.","Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
3208,skipped,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3209,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3210,"Osborne, Mervan F.","Gerber, Joyce C.","Kelly, Kathleen M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped
3211,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
3212,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
3213,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
3214,"Holland, John J.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3215,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
3216,"Fantini, Alfred B.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
3217,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.","Holland, John J.","Kadete, Elechi M."
3218,"Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3219,"Fantini, Alfred B.","Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Kelly, Kathleen M.","Holland, John J.","Kadete, Elechi M."
3220,"Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped
3221,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3222,"Gerber, Joyce C.","Holland, John J.","Fantini, Alfred B.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
3223,"Fantini, Alfred B.","Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
3224,"Nolan, Patricia M.","Fantini, Alfred B.","Holland, John J.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
3225,"Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
3226,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3227,"Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3228,"Osborne, Mervan F.","Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
3229,"Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3230,"Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
3231,"Kelly, Kathleen M.","Fantini, Alfred B.","Gerber, Joyce C.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped
3232,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3233,"Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3234,"Gerber, Joyce C.","Kelly, Kathleen M.","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3235,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3236,"Harding, Jr., Richard","Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
3237,"Nolan, Patricia M.","Fantini, Alfred B.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
3238,"Osborne, Mervan F.","Harding, Jr., Richard","Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Holland, John J.",skipped,skipped,skipped
3239,"Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
3240,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3241,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3242,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3243,"Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.","Harding, Jr., Richard","Gerber, Joyce C.","Osborne, Mervan F.","Kelly, Kathleen M.","Fantini, Alfred B.","Nolan, Patricia M."
3244,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard"
3245,"Cronin, Fran Albin","Holland, John J.","Kelly, Kathleen M.","Kadete, Elechi M.","Harding, Jr., Richard","Osborne, Mervan F.","Gerber, Joyce C.","Fantini, Alfred B.","Nolan, Patricia M."
3246,"Cronin, Fran Albin","Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Harding, Jr., Richard","Osborne, Mervan F.",skipped
3247,"Nolan, Patricia M.","Holland, John J.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
