ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12
18649,"Bowman, Manikka L.","Dexter, Emily R.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18650,"Fantini, Alfred B.","Dexter, Emily R.","Nolan, Patricia M.","Kelly, Kathleen M.","Kimbrough, Laurance V.","Mitros, Piotr Flawiusz",skipped,skipped,skipped,skipped,skipped,skipped
18651,"Fantini, Alfred B.","Cronin, Fran A.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18652,"Bowman, Manikka L.","Kelly, Kathleen M.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18653,"Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18654,"Bowman, Manikka L.","Kimbrough, Laurance V.","Dexter, Emily R.","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18655,"Kadete, Elechi M.","Crutchfield, Jake W.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18656,"Nolan, Patricia M.","Dexter, Emily R.","Fantini, Alfred B.","Kelly, Kathleen M.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18657,"Kimbrough, Laurance V.","Bowman, Manikka L.","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18658,"Bowman, Manikka L.","MacArthur, William","Kadete, Elechi M.","Cronin, Fran A.","Mitros, Piotr Flawiusz","Dexter, Emily R.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
18659,"Bowman, Manikka L.","Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Dexter, Emily R.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped
18660,"Mitros, Piotr Flawiusz","Weinstein, David J.","Nolan, Patricia M.","Bowman, Manikka L.","Cronin, Fran A.","Crutchfield, Jake W.","Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.","Kelly, Kathleen M.","Kimbrough, Laurance V.","MacArthur, William"
18661,"Dexter, Emily R.","Nolan, Patricia M.","Crutchfield, Jake W.","Mitros, Piotr Flawiusz","Weinstein, David J.","Kimbrough, Laurance V.","Kadete, Elechi M.","MacArthur, William","Fantini, Alfred B.","Cronin, Fran A.","Bowman, Manikka L.","Kelly, Kathleen M."
18662,"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18663,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18664,"Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18665,"Kadete, Elechi M.","Kimbrough, Laurance V.","Nolan, Patricia M.","Cronin, Fran A.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18666,"Kadete, Elechi M.","Weinstein, David J.","Nolan, Patricia M.","Cronin, Fran A.","Kelly, Kathleen M.","Crutchfield, Jake W.","Dexter, Emily R.","Fantini, Alfred B.","Kimbrough, Laurance V.","MacArthur, William","Mitros, Piotr Flawiusz","Bowman, Manikka L."
18667,"Kelly, Kathleen M.","Dexter, Emily R.","Bowman, Manikka L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18668,"Bowman, Manikka L.","Kimbrough, Laurance V.","Dexter, Emily R.","Weinstein, David J.","Nolan, Patricia M.","Mitros, Piotr Flawiusz",skipped,skipped,skipped,skipped,skipped,skipped
18669,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18670,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18671,"Nolan, Patricia M.","MacArthur, William","Bowman, Manikka L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18672,"Bowman, Manikka L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18673,"Kadete, Elechi M.","Kimbrough, Laurance V.","Crutchfield, Jake W.","Dexter, Emily R.","Weinstein, David J.","MacArthur, William","Nolan, Patricia M.","Mitros, Piotr Flawiusz",skipped,skipped,skipped,skipped
18674,"Crutchfield, Jake W.","MacArthur, William","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18675,"Crutchfield, Jake W.","Fantini, Alfred B.","Weinstein, David J.","Mitros, Piotr Flawiusz","Nolan, Patricia M.","Kadete, Elechi M.","MacArthur, William","Dexter, Emily R.","Bowman, Manikka L.","Cronin, Fran A.","Kelly, Kathleen M.",skipped
18676,"Crutchfield, Jake W.","Dexter, Emily R.","Mitros, Piotr Flawiusz","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18677,"Nolan, Patricia M.","Kelly, Kathleen M.","Bowman, Manikka L.","Fantini, Alfred B.","MacArthur, William","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped
18678,"Dexter, Emily R.","Crutchfield, Jake W.","Kadete, Elechi M.","Mitros, Piotr Flawiusz","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
18679,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18680,"Crutchfield, Jake W.","Bowman, Manikka L.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18681,"Kadete, Elechi M.","Bowman, Manikka L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18682,"Crutchfield, Jake W.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18683,"Bowman, Manikka L.","Cronin, Fran A.","Nolan, Patricia M.","Dexter, Emily R.","Kelly, Kathleen M.","Fantini, Alfred B.","MacArthur, William","Mitros, Piotr Flawiusz","Kadete, Elechi M.","Kimbrough, Laurance V.","Weinstein, David J.","Crutchfield, Jake W."
18684,"Cronin, Fran A.","Nolan, Patricia M.","Kelly, Kathleen M.","Dexter, Emily R.","Bowman, Manikka L.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
18685,"MacArthur, William","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18686,"Bowman, Manikka L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18687,"Kimbrough, Laurance V.","Dexter, Emily R.","Kadete, Elechi M.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18688,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18689,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18690,"Kimbrough, Laurance V.","Dexter, Emily R.","Kadete, Elechi M.","Weinstein, David J.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18691,"Nolan, Patricia M.","Crutchfield, Jake W.","Bowman, Manikka L.","Mitros, Piotr Flawiusz","Kelly, Kathleen M.","Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped
18692,"Kadete, Elechi M.","Crutchfield, Jake W.","Bowman, Manikka L.","Nolan, Patricia M.","Fantini, Alfred B.","Kimbrough, Laurance V.","MacArthur, William",skipped,skipped,skipped,skipped,skipped
18693,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18694,"Nolan, Patricia M.","Bowman, Manikka L.","Dexter, Emily R.","Kimbrough, Laurance V.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18695,"Nolan, Patricia M.","Dexter, Emily R.","Crutchfield, Jake W.","Kadete, Elechi M.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18696,"Kimbrough, Laurance V.","Nolan, Patricia M.","Cronin, Fran A.","Bowman, Manikka L.","Weinstein, David J.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
18697,"Kimbrough, Laurance V.","Nolan, Patricia M.","Kadete, Elechi M.","Bowman, Manikka L.","Cronin, Fran A.","Weinstein, David J.","Kelly, Kathleen M.","Dexter, Emily R.",skipped,skipped,skipped,skipped
18698,"Nolan, Patricia M.","MacArthur, William","Kadete, Elechi M.","Dexter, Emily R.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18699,"Cronin, Fran A.","Nolan, Patricia M.","Kadete, Elechi M.","Bowman, Manikka L.","Dexter, Emily R.","Kelly, Kathleen M.","Fantini, Alfred B.","Mitros, Piotr Flawiusz","MacArthur, William",skipped,skipped,skipped
18700,"Dexter, Emily R.","Kelly, Kathleen M.","Cronin, Fran A.","Nolan, Patricia M.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18701,"Mitros, Piotr Flawiusz","Bowman, Manikka L.","Dexter, Emily R.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18702,"Kimbrough, Laurance V.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18703,"Nolan, Patricia M.","Mitros, Piotr Flawiusz","Kadete, Elechi M.","Dexter, Emily R.","Bowman, Manikka L.","Weinstein, David J.","Kimbrough, Laurance V.","MacArthur, William","Fantini, Alfred B.","Cronin, Fran A.","Crutchfield, Jake W.","Kelly, Kathleen M."
18704,"Nolan, Patricia M.","Kadete, Elechi M.","Kelly, Kathleen M.","Kimbrough, Laurance V.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18705,"Dexter, Emily R.","Kelly, Kathleen M.","Nolan, Patricia M.","Bowman, Manikka L.","Kadete, Elechi M.","Kimbrough, Laurance V.","Mitros, Piotr Flawiusz","Weinstein, David J.","Fantini, Alfred B.","Cronin, Fran A.",skipped,skipped
18706,"Kimbrough, Laurance V.","Crutchfield, Jake W.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18707,"Kadete, Elechi M.","Bowman, Manikka L.","Kimbrough, Laurance V.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18708,"Fantini, Alfred B.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18709,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18710,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18711,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18712,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18713,"Nolan, Patricia M.","Bowman, Manikka L.","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18714,"Crutchfield, Jake W.","Weinstein, David J.","Kimbrough, Laurance V.","Bowman, Manikka L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18715,"Fantini, Alfred B.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18716,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18717,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18718,"Fantini, Alfred B.","Nolan, Patricia M.","Kelly, Kathleen M.","Dexter, Emily R.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18719,"Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18720,"Kadete, Elechi M.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18721,"Kimbrough, Laurance V.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18722,"Kadete, Elechi M.","Nolan, Patricia M.","Fantini, Alfred B.","Dexter, Emily R.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18723,"Crutchfield, Jake W.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18724,"MacArthur, William","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18725,"Nolan, Patricia M.","Dexter, Emily R.","Bowman, Manikka L.","Mitros, Piotr Flawiusz","Kelly, Kathleen M.","Kadete, Elechi M.","Fantini, Alfred B.","Weinstein, David J.","MacArthur, William","Cronin, Fran A.",skipped,skipped
18726,"Kimbrough, Laurance V.","Bowman, Manikka L.","Cronin, Fran A.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18727,"Bowman, Manikka L.","Dexter, Emily R.","Cronin, Fran A.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18728,"Cronin, Fran A.","Bowman, Manikka L.","Dexter, Emily R.","Kimbrough, Laurance V.","Crutchfield, Jake W.","MacArthur, William","Kelly, Kathleen M.","Weinstein, David J.","Fantini, Alfred B.","Nolan, Patricia M.","Kadete, Elechi M.","Mitros, Piotr Flawiusz"
18729,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18730,"Kadete, Elechi M.","Fantini, Alfred B.","Bowman, Manikka L.","Cronin, Fran A.","Kelly, Kathleen M.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped
18731,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18732,"Bowman, Manikka L.","Fantini, Alfred B.","Kimbrough, Laurance V.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18733,"Kimbrough, Laurance V.","Dexter, Emily R.","Kadete, Elechi M.","MacArthur, William","Nolan, Patricia M.","Weinstein, David J.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped
18734,"Kimbrough, Laurance V.","Dexter, Emily R.","Nolan, Patricia M.","Kadete, Elechi M.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18735,"Crutchfield, Jake W.","Bowman, Manikka L.","Kelly, Kathleen M.","Fantini, Alfred B.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18736,"Dexter, Emily R.","Kimbrough, Laurance V.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18737,"Bowman, Manikka L.","Cronin, Fran A.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18738,"Kelly, Kathleen M.","Fantini, Alfred B.","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18739,"Bowman, Manikka L.","Kimbrough, Laurance V.","Nolan, Patricia M.","Cronin, Fran A.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18740,"Kimbrough, Laurance V.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18741,"Dexter, Emily R.","Nolan, Patricia M.","Kimbrough, Laurance V.","Crutchfield, Jake W.","Mitros, Piotr Flawiusz","Weinstein, David J.","Kadete, Elechi M.","Cronin, Fran A.","Bowman, Manikka L.","MacArthur, William","Kelly, Kathleen M.","Fantini, Alfred B."
18742,"Kimbrough, Laurance V.","Bowman, Manikka L.","Fantini, Alfred B.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18743,"MacArthur, William","Bowman, Manikka L.","Dexter, Emily R.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18744,"Dexter, Emily R.","Kadete, Elechi M.","Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran A.",skipped,"Mitros, Piotr Flawiusz",skipped,skipped,skipped,skipped,skipped
18745,"Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18746,"Kadete, Elechi M.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18747,"Cronin, Fran A.","Nolan, Patricia M.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18748,"Kimbrough, Laurance V.","Bowman, Manikka L.","Dexter, Emily R.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18749,"Kimbrough, Laurance V.","Bowman, Manikka L.","Dexter, Emily R.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18750,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18751,"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18752,"Bowman, Manikka L.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18753,"Kelly, Kathleen M.","Dexter, Emily R.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18754,"Crutchfield, Jake W.","Bowman, Manikka L.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18755,"Kelly, Kathleen M.","MacArthur, William","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18756,"Mitros, Piotr Flawiusz","MacArthur, William","Dexter, Emily R.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18757,"Bowman, Manikka L.","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18758,"Bowman, Manikka L.","Dexter, Emily R.","Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran A.","Crutchfield, Jake W.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
18759,"Nolan, Patricia M.","Kelly, Kathleen M.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18760,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18761,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18762,"Bowman, Manikka L.","Kelly, Kathleen M.","Kadete, Elechi M.","MacArthur, William","Fantini, Alfred B.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped
18763,"Bowman, Manikka L.","Cronin, Fran A.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18764,"Bowman, Manikka L.","Kelly, Kathleen M.","Kadete, Elechi M.","MacArthur, William","Fantini, Alfred B.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped
18765,"Dexter, Emily R.","Kimbrough, Laurance V.","Cronin, Fran A.","Crutchfield, Jake W.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18766,"Kadete, Elechi M.","Dexter, Emily R.","Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran A.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped
18767,"Cronin, Fran A.","Weinstein, David J.","MacArthur, William",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
18768,"Bowman, Manikka L.","Kelly, Kathleen M.","Kadete, Elechi M.","MacArthur, William","Cronin, Fran A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
18769,"Dexter, Emily R.","Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran A.","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
