ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11
8404,"Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard","Kelly, Kathleen M.","Weinstein, David J.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped
8405,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8406,"Nolan, Patricia M.","Weinstein, David J.","Harding, Jr., Richard","Bowman, Manikka L.","Kadete, Elechi M.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped
8407,"Nolan, Patricia M.","Cronin, Fran Albin","Cisternino, Pia",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8408,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8409,"Nolan, Patricia M.","Harding, Jr., Richard","Cronin, Fran Albin","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
8410,"Bowman, Manikka L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8411,"Bowman, Manikka L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8412,"Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8413,"Cronin, Fran Albin","Nolan, Patricia M.","Dexter, Emily R.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8414,"Dexter, Emily R.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8415,"Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
8416,"Nolan, Patricia M.","Weinstein, David J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8417,"Cronin, Fran Albin","Nolan, Patricia M.","Cisternino, Pia",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8418,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8419,"Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8420,"Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Cronin, Fran Albin","Nolan, Patricia M.",skipped,"Kadete, Elechi M.",skipped,skipped,skipped,skipped
8421,"Dexter, Emily R.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8422,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8423,"Nolan, Patricia M.","Kelly, Kathleen M.","Dexter, Emily R.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8424,"Nolan, Patricia M.","Kadete, Elechi M.","Cisternino, Pia",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8425,"Harding, Jr., Richard","Bowman, Manikka L.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8426,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8427,"Nolan, Patricia M.","Weinstein, David J.","Harding, Jr., Richard","Bowman, Manikka L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
8428,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8429,"Cronin, Fran Albin","Bowman, Manikka L.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8430,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8431,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8432,"Kelly, Kathleen M.","Harding, Jr., Richard","Nolan, Patricia M.","Fantini, Alfred B.","Cronin, Fran Albin","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped
8433,"Crutchfield, Jake W.","Cisternino, Pia","Dexter, Emily R.","Nolan, Patricia M.","Weinstein, David J.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
8434,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8435,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8436,"Cronin, Fran Albin","Weinstein, David J.","Cisternino, Pia","Harding, Jr., Richard","Dexter, Emily R.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
8437,"Dexter, Emily R.","Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8438,"Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8439,"Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8440,"Cronin, Fran Albin","Weinstein, David J.","Cisternino, Pia","Harding, Jr., Richard","Dexter, Emily R.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
8441,"Crutchfield, Jake W.","Fantini, Alfred B.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8442,"Nolan, Patricia M.","Harding, Jr., Richard","Cisternino, Pia","Fantini, Alfred B.","Kelly, Kathleen M.","Weinstein, David J.","Bowman, Manikka L.",skipped,skipped,skipped,skipped
8443,"Kelly, Kathleen M.","Crutchfield, Jake W.","Bowman, Manikka L.","Fantini, Alfred B.","Cronin, Fran Albin","Weinstein, David J.","Kadete, Elechi M.","Dexter, Emily R.",skipped,skipped,skipped
8444,"Fantini, Alfred B.","Nolan, Patricia M.","Cisternino, Pia",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8445,"Crutchfield, Jake W.","Harding, Jr., Richard","Kelly, Kathleen M.","Dexter, Emily R.","Bowman, Manikka L.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
8446,"Dexter, Emily R.","Harding, Jr., Richard","Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
8447,"Weinstein, David J.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8448,"Crutchfield, Jake W.","Bowman, Manikka L.","Cronin, Fran Albin","Harding, Jr., Richard","Kelly, Kathleen M.","Cisternino, Pia","Weinstein, David J.",skipped,skipped,skipped,skipped
8449,"Nolan, Patricia M.","Cisternino, Pia","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8450,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8451,"Dexter, Emily R.","Crutchfield, Jake W.","Cisternino, Pia","Weinstein, David J.","Nolan, Patricia M.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped
8452,"Weinstein, David J.","Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.","Harding, Jr., Richard","Bowman, Manikka L.",skipped,skipped,skipped,skipped
8453,"Nolan, Patricia M.","Cisternino, Pia","Kelly, Kathleen M.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8454,"Weinstein, David J.","Harding, Jr., Richard","Cisternino, Pia","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8455,"Fantini, Alfred B.","Cronin, Fran Albin","Dexter, Emily R.","Crutchfield, Jake W.","Cisternino, Pia","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped
8456,"Fantini, Alfred B.","Cronin, Fran Albin","Dexter, Emily R.","Crutchfield, Jake W.","Cisternino, Pia","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped
8457,"Harding, Jr., Richard","Kelly, Kathleen M.","Bowman, Manikka L.","Weinstein, David J.","Fantini, Alfred B.","Cronin, Fran Albin","Cisternino, Pia","Crutchfield, Jake W.","Dexter, Emily R.","Kadete, Elechi M.","Nolan, Patricia M."
8458,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8459,"Nolan, Patricia M.","Dexter, Emily R.","Kelly, Kathleen M.","Crutchfield, Jake W.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
8460,"Dexter, Emily R.","Cisternino, Pia","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8461,"Nolan, Patricia M.","Dexter, Emily R.","Bowman, Manikka L.","Cisternino, Pia","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
8462,"Crutchfield, Jake W.","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8463,"Fantini, Alfred B.","Harding, Jr., Richard","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8464,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Weinstein, David J.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,"Crutchfield, Jake W.",skipped,skipped,skipped
8465,"Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.","Cronin, Fran Albin","Cisternino, Pia",skipped,skipped,skipped,skipped,skipped,skipped
8466,"Harding, Jr., Richard","Bowman, Manikka L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8467,"Cronin, Fran Albin","Dexter, Emily R.","Crutchfield, Jake W.","Nolan, Patricia M.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped
8468,"Harding, Jr., Richard","Bowman, Manikka L.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8469,"Fantini, Alfred B.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8470,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Cisternino, Pia","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
8471,"Nolan, Patricia M.","Dexter, Emily R.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8472,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8473,"Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8474,"Bowman, Manikka L.","Weinstein, David J.","Kelly, Kathleen M.","Harding, Jr., Richard","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
8475,"Weinstein, David J.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8476,"Crutchfield, Jake W.","Weinstein, David J.","Nolan, Patricia M.","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
8477,"Bowman, Manikka L.","Weinstein, David J.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8478,"Cisternino, Pia","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8479,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8480,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8481,"Harding, Jr., Richard","Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.","Dexter, Emily R.","Cisternino, Pia",skipped,skipped,skipped,skipped
8482,"Fantini, Alfred B.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8483,"Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
8484,"Harding, Jr., Richard","Fantini, Alfred B.","Bowman, Manikka L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8485,"Cisternino, Pia","Kadete, Elechi M.","Dexter, Emily R.","Bowman, Manikka L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8486,"Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8487,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8488,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8489,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8490,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8491,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8492,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8493,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8494,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8495,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8496,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8497,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8498,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8499,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8500,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8501,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8502,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8503,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8504,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8505,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8506,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8507,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8508,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8509,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8510,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8511,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8512,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8513,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8514,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8515,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8516,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8517,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8518,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8519,"Crutchfield, Jake W.","Nolan, Patricia M.","Dexter, Emily R.","Weinstein, David J.","Harding, Jr., Richard","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped
8520,"Weinstein, David J.","Dexter, Emily R.","Cronin, Fran Albin","Cisternino, Pia","Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.","Kadete, Elechi M.","Crutchfield, Jake W.","Bowman, Manikka L.","Harding, Jr., Richard"
8521,"Weinstein, David J.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8522,"Nolan, Patricia M.","Dexter, Emily R.","Bowman, Manikka L.",writein,writein,skipped,skipped,skipped,skipped,skipped,skipped
8523,"Harding, Jr., Richard",overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8524,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8525,"Nolan, Patricia M.","Weinstein, David J.","Dexter, Emily R.","Crutchfield, Jake W.","Bowman, Manikka L.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
8526,"Kelly, Kathleen M.","Dexter, Emily R.","Cronin, Fran Albin","Nolan, Patricia M.","Harding, Jr., Richard","Kadete, Elechi M.","Bowman, Manikka L.","Cisternino, Pia","Weinstein, David J.","Crutchfield, Jake W.",skipped
8527,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8528,"Cisternino, Pia","Fantini, Alfred B.","Dexter, Emily R.",writein,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8529,"Dexter, Emily R.","Nolan, Patricia M.","Cisternino, Pia","Fantini, Alfred B.","Bowman, Manikka L.",writein,skipped,skipped,skipped,skipped,skipped
8530,writein,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8531,writein,"Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Kadete, Elechi M.","Fantini, Alfred B.","Cronin, Fran Albin","Crutchfield, Jake W.","Weinstein, David J.","Bowman, Manikka L.","Cisternino, Pia"
8532,writein,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8533,"Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard","Dexter, Emily R.",writein,skipped,skipped,skipped,skipped,skipped,skipped
8534,"Dexter, Emily R.","Cisternino, Pia","Nolan, Patricia M.","Fantini, Alfred B.","Kelly, Kathleen M.","Crutchfield, Jake W.",skipped,skipped,skipped,skipped,skipped
8535,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8536,"Bowman, Manikka L.","Kadete, Elechi M.","Harding, Jr., Richard",skipped,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
8537,"Weinstein, David J.","Bowman, Manikka L.",writein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8538,"Fantini, Alfred B.","Harding, Jr., Richard","Crutchfield, Jake W.","Nolan, Patricia M.",skipped,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
8539,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8540,"Fantini, Alfred B.","Cisternino, Pia","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8541,"Fantini, Alfred B.","Cisternino, Pia",overvote,skipped,skipped,overvote,skipped,skipped,skipped,skipped,skipped
8542,"Fantini, Alfred B.","Nolan, Patricia M.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8543,"Fantini, Alfred B.","Cronin, Fran Albin","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
8544,"Fantini, Alfred B.","Dexter, Emily R.","Bowman, Manikka L.","Weinstein, David J.","Cronin, Fran Albin",skipped,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped
8545,"Fantini, Alfred B.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8546,"Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8547,"Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Cronin, Fran Albin","Dexter, Emily R.","Crutchfield, Jake W.",skipped,skipped,skipped,"Kadete, Elechi M."
8548,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8549,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8550,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
8551,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
