ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
9830,"Reeves, Kenneth E.","Davis, Henrietta","Ward, Larry W.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9831,"Cheung, Leland","Davis, Henrietta","Flanagan, Mark F.","Simmons, E. Denise","Marquardt, Charles J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9832,"Stohlman, Jr., Thomas J.","Seidel, Sam","vanBeuzekom, Minka Y.","Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9833,"Stohlman, Jr., Thomas J.","Seidel, Sam","Kelley, Craig A.","vanBeuzekom, Minka Y.","Davis, Henrietta","Simmons, E. Denise","Maher, David P.","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9834,"Seidel, Sam","Cheung, Leland","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9835,"Leavitt, Neal W.","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9836,"Glick, Silvia P.","Reeves, Kenneth E.","Simmons, E. Denise","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9837,"Ward, Larry W.","Davis, Henrietta","Cheung, Leland","Seidel, Sam","Toomey, Jr., Timothy J.","Leavitt, Neal W.","Flanagan, Mark F.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9838,"Flanagan, Mark F.","vanBeuzekom, Minka Y.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9839,"Simmons, E. Denise","Toomey, Jr., Timothy J.","Ward, Larry W.","Glick, Silvia P.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9840,"Maher, David P.","Ward, Larry W.","Cheung, Leland","Sullivan, Edward J.","Leavitt, Neal W.","Davis, Henrietta","Seidel, Sam","Toomey, Jr., Timothy J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9841,"Toomey, Jr., Timothy J.","Sullivan, Edward J.","Williamson, James M.","Leavitt, Neal W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9842,"Seidel, Sam","Davis, Henrietta","Williamson, James M.","Leavitt, Neal W.","Glick, Silvia P.","Toomey, Jr., Timothy J.","Cheung, Leland","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9843,"Davis, Henrietta","Kelley, Craig A.","Seidel, Sam","Toomey, Jr., Timothy J.","Ward, Larry W.","Simmons, E. Denise","Reeves, Kenneth E.","Maher, David P.","Glick, Silvia P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9844,"Simmons, E. Denise","Toomey, Jr., Timothy J.","Ward, Larry W.","Davis, Henrietta","Maher, David P.","Reeves, Kenneth E.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9845,"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise","Seidel, Sam","Ward, Larry W.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9846,"Sullivan, Edward J.","vanBeuzekom, Minka Y.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9847,"Davis, Henrietta","Reeves, Kenneth E.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9848,"vanBeuzekom, Minka Y.","Sullivan, Edward J.","Stohlman, Jr., Thomas J.","Glick, Silvia P.","Leavitt, Neal W.","Adkins, Lawrence J.","Williamson, James M.","Davis, Henrietta","Marquardt, Charles J.","Moree, Gregg J.","Cheung, Leland","Ward, Larry W.","Simmons, E. Denise","Reeves, Kenneth E.","Seidel, Sam","Toomey, Jr., Timothy J.","Flanagan, Mark F.","Kelley, Craig A.","Maher, David P.","Podgers, Kathy"
9849,"Kelley, Craig A.","Seidel, Sam","Stohlman, Jr., Thomas J.","Sullivan, Edward J.","vanBeuzekom, Minka Y.","Cheung, Leland","Marquardt, Charles J.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9850,"Cheung, Leland","Davis, Henrietta","Seidel, Sam","Ward, Larry W.","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Maher, David P.","Leavitt, Neal W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9851,"Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9852,"Simmons, E. Denise","Sullivan, Edward J.","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9853,"Reeves, Kenneth E.","Ward, Larry W.","Cheung, Leland","vanBeuzekom, Minka Y.","Flanagan, Mark F.","Leavitt, Neal W.","Kelley, Craig A.","Stohlman, Jr., Thomas J.","Marquardt, Charles J.","Podgers, Kathy","Sullivan, Edward J.","Moree, Gregg J.","Williamson, James M.","Maher, David P.","Toomey, Jr., Timothy J.","Davis, Henrietta","Glick, Silvia P.","Simmons, E. Denise","Seidel, Sam","Adkins, Lawrence J."
9854,"Simmons, E. Denise","Davis, Henrietta","Cheung, Leland","Reeves, Kenneth E.","Maher, David P.","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9855,"Davis, Henrietta","Cheung, Leland","Podgers, Kathy","Kelley, Craig A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9856,"Simmons, E. Denise","Ward, Larry W.","Seidel, Sam","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9857,"Davis, Henrietta","Simmons, E. Denise","Seidel, Sam","Glick, Silvia P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9858,"Seidel, Sam","Kelley, Craig A.","Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9859,"Flanagan, Mark F.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9860,"Marquardt, Charles J.","Kelley, Craig A.","Stohlman, Jr., Thomas J.","Seidel, Sam","Maher, David P.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9861,"Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9862,"vanBeuzekom, Minka Y.","Davis, Henrietta","Kelley, Craig A.","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9863,"vanBeuzekom, Minka Y.","Davis, Henrietta","Kelley, Craig A.","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9864,"vanBeuzekom, Minka Y.","Davis, Henrietta","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9865,"Simmons, E. Denise","Seidel, Sam","Toomey, Jr., Timothy J.","Ward, Larry W.","Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9866,"Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9867,"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise","Seidel, Sam","Podgers, Kathy","Glick, Silvia P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9868,"Davis, Henrietta","Kelley, Craig A.","vanBeuzekom, Minka Y.","Maher, David P.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9869,"Seidel, Sam","Cheung, Leland","Leavitt, Neal W.","Toomey, Jr., Timothy J.","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9870,"Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9871,"Seidel, Sam","Sullivan, Edward J.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9872,"Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9873,"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9874,"Seidel, Sam","Cheung, Leland","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Simmons, E. Denise","Ward, Larry W.","Marquardt, Charles J.","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9875,"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Seidel, Sam","Kelley, Craig A.","Cheung, Leland","Ward, Larry W.","Maher, David P.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9876,"Cheung, Leland","Seidel, Sam","Ward, Larry W.","Maher, David P.","Kelley, Craig A.","Toomey, Jr., Timothy J.","Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9877,"Reeves, Kenneth E.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9878,"Kelley, Craig A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9879,"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9880,"Williamson, James M.","Davis, Henrietta","Glick, Silvia P.","Kelley, Craig A.","Reeves, Kenneth E.","Leavitt, Neal W.","Seidel, Sam","Podgers, Kathy","Simmons, E. Denise","Toomey, Jr., Timothy J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9881,"Stohlman, Jr., Thomas J.","Simmons, E. Denise","Seidel, Sam","Ward, Larry W.","Kelley, Craig A.","Davis, Henrietta","Maher, David P.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9882,"Simmons, E. Denise","Reeves, Kenneth E.","Podgers, Kathy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9883,"Kelley, Craig A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9884,"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9885,"Kelley, Craig A.","Davis, Henrietta","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Simmons, E. Denise","Ward, Larry W.","Seidel, Sam","Reeves, Kenneth E.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9886,"Davis, Henrietta","Leavitt, Neal W.","Seidel, Sam","Marquardt, Charles J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9887,"Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Sullivan, Edward J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9888,"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9889,"Kelley, Craig A.","Seidel, Sam","Stohlman, Jr., Thomas J.","Davis, Henrietta","Cheung, Leland","Ward, Larry W.","vanBeuzekom, Minka Y.","Simmons, E. Denise","Maher, David P.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9890,"Glick, Silvia P.","Kelley, Craig A.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9891,"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9892,"Seidel, Sam","Davis, Henrietta","Kelley, Craig A.","Simmons, E. Denise","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9893,"Kelley, Craig A.","Seidel, Sam","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9894,"Seidel, Sam","Cheung, Leland","Simmons, E. Denise","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9895,"Williamson, James M.","vanBeuzekom, Minka Y.","Sullivan, Edward J.","Stohlman, Jr., Thomas J.","Podgers, Kathy","Marquardt, Charles J.","Leavitt, Neal W.","Kelley, Craig A.","Glick, Silvia P.","Flanagan, Mark F.","Cheung, Leland","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9896,"Marquardt, Charles J.","Ward, Larry W.","Cheung, Leland","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9897,"Stohlman, Jr., Thomas J.","Marquardt, Charles J.","Cheung, Leland","Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Seidel, Sam","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9898,"Simmons, E. Denise","Davis, Henrietta","Ward, Larry W.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9899,"vanBeuzekom, Minka Y.","Ward, Larry W.","Stohlman, Jr., Thomas J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9900,"Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9901,"Davis, Henrietta","Kelley, Craig A.","Seidel, Sam","Simmons, E. Denise","vanBeuzekom, Minka Y.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9902,"Cheung, Leland","Maher, David P.","Seidel, Sam","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9903,"Stohlman, Jr., Thomas J.","Leavitt, Neal W.","Marquardt, Charles J.","Glick, Silvia P.","Reeves, Kenneth E.","Simmons, E. Denise","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9904,"vanBeuzekom, Minka Y.","Glick, Silvia P.","Stohlman, Jr., Thomas J.","Davis, Henrietta","Kelley, Craig A.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Seidel, Sam","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9905,"vanBeuzekom, Minka Y.","Glick, Silvia P.","Stohlman, Jr., Thomas J.","Marquardt, Charles J.","Seidel, Sam","Davis, Henrietta","Kelley, Craig A.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9906,"Cheung, Leland","Leavitt, Neal W.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Moree, Gregg J.","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9907,"Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9908,"Cheung, Leland","Kelley, Craig A.","Davis, Henrietta","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9909,"vanBeuzekom, Minka Y.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9910,"Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9911,"Simmons, E. Denise","Toomey, Jr., Timothy J.","Ward, Larry W.","Cheung, Leland","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9912,"Leavitt, Neal W.","Kelley, Craig A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9913,"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
